*line 県	会社	路線	駅	えき	営業キロ	計算キロ	乗換路線	同名駅	都区市内	新幹線乗換	近郊区間	電車特定	山手,環状線内	70条適用駅	新幹線の並行在来線	JR6社の境界駅	69条適用駅	新幹線在来線分岐駅	分岐特例2
岩手県	JR東日本	山田線	津軽石	つがるいし	111.3	122.4			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	山田線	豊間根	とよまね	117.5	129.3			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	山田線	陸中山田	りくちゅうやまだ	128.6	141.5			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	山田線	織笠	おりかさ	130.8	143.9			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	山田線	岩手船越	いわてふなこし	133.6	147			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	山田線	浪板海岸	なみいたかいがん	140	154			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	山田線	吉里吉里	きりきり	141.8	156			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	山田線	大槌	おおつち	145.2	159.7			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	山田線	鵜住居	うのすまい	149.2	164.1			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	山田線	両石	りょういし	151.4	166.5			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	山田線	釜石	かまいし	157.5	173.3	釜石線/三陸鉄道:南リアス線		0	0	0	0	0	0	!	0	0	0	!
#岩手県	JR東日本	岩泉線	茂市	もいち	0	0	山田線		0	0	0	0	0	0	!	0	0	0	!
#岩手県	JR東日本	岩泉線	岩手刈屋	いわてかりや	4.3	4.7			0	0	0	0	0	0	!	0	0	0	!
#岩手県	JR東日本	岩泉線	中里	なかさと	7.2	7.9			0	0	0	0	0	0	!	0	0	0	!
#岩手県	JR東日本	岩泉線	岩手和井内	いわてわいない	10	11			0	0	0	0	0	0	!	0	0	0	!
#岩手県	JR東日本	岩泉線	押角	おしかど	15.8	17.4			0	0	0	0	0	0	!	0	0	0	!
#岩手県	JR東日本	岩泉線	岩手大川	いわておおかわ	25.8	27.8			0	0	0	0	0	0	!	0	0	0	!
#岩手県	JR東日本	岩泉線	浅内	あさない	31	34.1			0	0	0	0	0	0	!	0	0	0	!
#岩手県	JR東日本	岩泉線	二升石	にしょういし	33.8	37.2			0	0	0	0	0	0	!	0	0	0	!
#岩手県	JR東日本	岩泉線	岩泉	いわいずみ	38.4	42.2			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	花輪線	好摩	こうま	0	0	IGRいわて銀河		0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	花輪線	東大更	ひがしおおぶけ	4.9	5.4			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	花輪線	大更	おおぶけ	9	9.9			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	花輪線	平館	たいらだて	13.7	15.1			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	花輪線	北森	きたもり	15	16.5			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	花輪線	松尾八幡平	まつおはちまんたい	17.8	19.6			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	花輪線	安比高原	あっぴこうげん	25	27.5			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	花輪線	赤坂田	あかさかた	30	33			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	花輪線	小屋の畑	こやのはた	33.6	37			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	花輪線	荒屋新町	あらやしんまち	37.6	41.4			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	花輪線	横間	よこま	40.3	44.3			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	花輪線	田山	たやま	49.1	54			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	花輪線	兄畑	あにはた	55.8	61.4			0	0	0	0	0	0	!	0	0	0	!
秋田県	JR東日本	花輪線	湯瀬温泉	ゆぜおんせん	59.9	65.9			0	0	0	0	0	0	!	0	0	0	!
秋田県	JR東日本	花輪線	八幡平	はちまんたい	64.2	70.6			0	0	0	0	0	0	!	0	0	0	!
秋田県	JR東日本	花輪線	陸中大里	りくちゅうおおさと	66.1	72.7			0	0	0	0	0	0	!	0	0	0	!
秋田県	JR東日本	花輪線	鹿角花輪	かづのはなわ	69.7	76.7			0	0	0	0	0	0	!	0	0	0	!
秋田県	JR東日本	花輪線	柴平	しばひら	74.4	81.8			0	0	0	0	0	0	!	0	0	0	!
秋田県	JR東日本	花輪線	十和田南	とわだみなみ	77.7	85.5			0	0	0	0	0	0	!	0	0	0	!
秋田県	JR東日本	花輪線	末広	すえひろ	82.2	90.4			0	0	0	0	0	0	!	0	0	0	!
秋田県	JR東日本	花輪線	土深井	どぶかい	84.6	93.1			0	0	0	0	0	0	!	0	0	0	!
秋田県	JR東日本	花輪線	沢尻	さわじり	86.6	95.3			0	0	0	0	0	0	!	0	0	0	!
秋田県	JR東日本	花輪線	十二所	じゅうにしょ	89.6	98.6			0	0	0	0	0	0	!	0	0	0	!
秋田県	JR東日本	花輪線	大滝温泉	おおたきおんせん	92.1	101.3			0	0	0	0	0	0	!	0	0	0	!
秋田県	JR東日本	花輪線	扇田	おうぎた	98.6	108.5			0	0	0	0	0	0	!	0	0	0	!
秋田県	JR東日本	花輪線	東大館	ひがしおおだて	103.3	113.6			0	0	0	0	0	0	!	0	0	0	!
秋田県	JR東日本	花輪線	大館	おおだて	106.9	117.6	奥羽線		0	0	0	0	0	0	!	0	0	0	!
青森県	JR東日本	八戸線	八戸	はちのへ	0	0	東北新幹線/青い森鉄道		0	0	0	0	0	0	!	0	0	0	!
青森県	JR東日本	八戸線	長苗代	ながなわしろ	3.4	3.7			0	0	0	0	0	0	!	0	0	0	!
青森県	JR東日本	八戸線	本八戸	ほんはちのへ	5.5	6.1			0	0	0	0	0	0	!	0	0	0	!
青森県	JR東日本	八戸線	小中野	こなかの	7.3	8			0	0	0	0	0	0	!	0	0	0	!
青森県	JR東日本	八戸線	陸奥湊	むつみなと	9	9.9			0	0	0	0	0	0	!	0	0	0	!
青森県	JR東日本	八戸線	白銀	しろがね	10.3	11.3			0	0	0	0	0	0	!	0	0	0	!
青森県	JR東日本	八戸線	鮫	さめ	11.8	13			0	0	0	0	0	0	!	0	0	0	!
青森県	JR東日本	八戸線	陸奥白浜	むつしらはま	17.5	19.3			0	0	0	0	0	0	!	0	0	0	!
青森県	JR東日本	八戸線	種差海岸	たねさしかいがん	19.6	21.6			0	0	0	0	0	0	!	0	0	0	!
青森県	JR東日本	八戸線	大久喜	おおくき	21.8	24			0	0	0	0	0	0	!	0	0	0	!
青森県	JR東日本	八戸線	金浜	かねはま	24.8	26.7			0	0	0	0	0	0	!	0	0	0	!
青森県	JR東日本	八戸線	大蛇	おおじゃ	25.8	28.4			0	0	0	0	0	0	!	0	0	0	!
青森県	JR東日本	八戸線	階上	はしかみ	27.5	30.3			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	八戸線	角の浜	かどのはま	29.5	32.5			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	八戸線	平内	ひらない	32.1	35.3			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	八戸線	種市	たねいち	34.2	37.6			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	八戸線	玉川	たまがわ	38.1	41.9			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	八戸線	宿戸	しゅくのへ	40	44			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	八戸線	陸中八木	りくちゅうやぎ	43.1	47.4			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	八戸線	有家	うげ	45.8	50.4			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	八戸線	陸中中野	りくちゅうなかの	48.4	53.2			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	八戸線	侍浜	さむらいはま	54.4	59.8			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	八戸線	陸中夏井	りくちゅうなつい	61.7	67.9			0	0	0	0	0	0	!	0	0	0	!
岩手県	JR東日本	八戸線	久慈	くじ	64.9	71.4			0	0	0	0	0	0	!	0	0	0	!
青森県	JR東日本	大湊線	野辺地	のへじ	0	0	青い森鉄道		0	0	0	0	0	0	!	0	0	0	!
青森県	JR東日本	大湊線	北野辺地	きたのへじ	2.8	3.1			0	0	0	0	0	0	!	0	0	0	!
青森県	JR東日本	大湊線	有戸	ありと	9.6	10.6			0	0	0	0	0	0	!	0	0	0	!
青森県	JR東日本	大湊線	吹越	ふっこし	23	23.3			0	0	0	0	0	0	!	0	0	0	!
青森県	JR東日本	大湊線	陸奥横浜	むつよこはま	30.1	33.1			0	0	0	0	0	0	!	0	0	0	!
青森県	JR東日本	大湊線	有畑	ありはた	36	39.6			0	0	0	0	0	0	!	0	0	0	!
青森県	JR東日本	大湊線	近川	ちかがわ	42.7	47			0	0	0	0	0	0	!	0	0	0	!
青森県	JR東日本	大湊線	金谷沢	かなやさわ	47.7	52.5			0	0	0	0	0	0	!	0	0	0	!
青森県	JR東日本	大湊線	赤川	あかがわ	53.2	58.5			0	0	0	0	0	0	!	0	0	0	!
青森県	JR東日本	大湊線	下北	しもきた	55.5	61.1			0	0	0	0	0	0	!	0	0	0	!
青森県	JR東日本	大湊線	大湊	おおみなと	58.4	64.2			0	0	0	0	0	0	!	0	0	0	!
福島県	JR東日本	磐越東線	いわき	いわき	0	0	常磐線		0	0	0	0	0	0	!	0	0	0	!
福島県	JR東日本	磐越東線	赤井	あかい	4.8	5.3	 		0	0	0	0	0	0	!	0	0	0	!
福島県	JR東日本	磐越東線	小川郷	おがわごう	10.3	11.3	 		0	0	0	0	0	0	!	0	0	0	!
福島県	JR東日本	磐越東線	江田	えだ	18.3	20.1	 		0	0	0	0	0	0	!	0	0	0	!
福島県	JR東日本	磐越東線	川前	かわまえ	26.3	28.9	 		0	0	0	0	0	0	!	0	0	0	!
福島県	JR東日本	磐越東線	夏井	なつい	36.7	40.4	 		0	0	0	0	0	0	!	0	0	0	!
福島県	JR東日本	磐越東線	小野新町	おのにいまち	40.1	44.1	 		0	0	0	0	0	0	!	0	0	0	!
福島県	JR東日本	磐越東線	神俣	かんまた	46.6	51.3	 		0	0	0	0	0	0	!	0	0	0	!
福島県	JR東日本	磐越東線	菅谷	すがや	49.9	54.9	 		0	0	0	0	0	0	!	0	0	0	!
福島県	JR東日本	磐越東線	大越	おおごえ	54.3	59.7	 		0	0	0	0	0	0	!	0	0	0	!
福島県	JR東日本	磐越東線	磐城常葉	いわきときわ	58.7	64.6	 		0	0	0	0	0	0	!	0	0	0	!
福島県	JR東日本	磐越東線	船引	ふねひき	62.5	68.8	 		0	0	0	0	0	0	!	0	0	0	!
福島県	JR東日本	磐越東線	要田	かなめた	69.5	76.5	 		0	0	0	0	0	0	!	0	0	0	!
福島県	JR東日本	磐越東線	三春	みはる	73.7	81.1	 		0	0	0	0	0	0	!	0	0	0	!
福島県	JR東日本	磐越東線	舞木	もうぎ	79.8	87.8	 		0	0	0	0	0	0	!	0	0	0	!
福島県	JR東日本	磐越東線	郡山	こおりやま	85.6	94.2	東北線/東北新幹線/磐越西線	(北)	0	0	0	0	0	0	!	0	0	0	!
福島県	JR東日本	磐越西線	郡山	こおりやま	0	0	東北新幹線/東北線/磐越東線	(北)	0	0	0	0	0	0	!	0	0	0	!
福島県	JR東日本	磐越西線	郡山富田	こおりやまとみた	3.4	0			0	0	0	0	0	0	!	0	0	0	!
福島県	JR東日本	磐越西線	喜久田	きくた	7.9	0			0	0	0	0	0	0	!	0	0	0	!
福島県	JR東日本	磐越西線	安子ケ島	あこがしま	11.8	0			0	0	0	0	0	0	!	0	0	0	!
福島県	JR東日本	磐越西線	磐梯熱海	ばんだいあたみ	15.4	0			0	0	0	0	0	0	!	0	0	0	!
福島県	JR東日本	磐越西線	中山宿	なかやまじゅく	20.8	0			0	0	0	0	0	0	!	0	0	0	!
福島県	JR東日本	磐越西線	上戸	じょうこ	27.3	0			0	0	0	0	0	0	!	0	0	0	!
#福島県	JR東日本	磐越西線	(臨)猪苗代湖畔	いなわしろこはん	29.3	0			0	0	0	0	0	0	!	0	0	0	!
福島県	JR東日本	磐越西線	関都	せきと	31	0			0	0	0	0	0	0	!	0	0	0	!
福島県	JR東日本	磐越西線	川桁	かわげた	33.4	0			0	0	0	0	0	0	!	0	0	0	!
福島県	JR東日本	磐越西線	猪苗代	いなわしろ	36.7	0			0	0	0	0	0	0	!	0	0	0	!
福島県	JR東日本	磐越西線	翁島	おきなしま	41.1	0			0	0	0	0	0	0	!	0	0	0	!
福島県	JR東日本	磐越西線	磐梯町	ばんだいまち	51.2	0			0	0	0	0	0	0	!	0	0	0	!
福島県	JR東日本	磐越西線	東長原	ひがしながはら	57.2	0			0	0	0	0	0	0	!	0	0	0	!
福島県	JR東日本	磐越西線	広田	ひろた	60	0			0	0	0	0	0	0	!	0	0	0	!
福島県	JR東日本	磐越西線	会津若松	あいづわかまつ	64.6	0	只見線		0	0	0	0	0	0	!	0	0	0	!
福島県	JR東日本	磐越西線	堂島	どうじま	70.1	0			0	0	0	0	0	0	!	0	0	0	!
福島県	JR東日本	磐越西線	笈川	おいかわ	73.2	0			0	0	0	0	0	0	!	0	0	0	!
福島県	JR東日本	磐越西線	塩川	しおかわ	75.1	0			0	0	0	0	0	0	!	0	0	0	!
福島県	JR東日本	磐越西線	姥堂	うばどう	77.5	0			0	0	0	0	0	0	!	0	0	0	!
福島県	JR東日本	磐越西線	会津豊川	あいづとよかわ	79.5	0			0	0	0	0	0	0	!	0	0	0	!
福島県	JR東日本	磐越西線	喜多方	きたかた	81.2	0			0	0	0	0	0	0	!	0	0	0	!
福島県	JR東日本	磐越西線	山都	やまと	91.1	0			0	0	0	0	0	0	!	0	0	0	!
福島県	JR東日本	磐越西線	荻野	おぎの	97.2	0			0	0	0	0	0	0	!	0	0	0	!
福島県	JR東日本	磐越西線	尾登	おのぼり	101	0			0	0	0	0	0	0	!	0	0	0	!
福島県	JR東日本	磐越西線	野沢	のざわ	106.2	0			0	0	0	0	0	0	!	0	0	0	!
福島県	JR東日本	磐越西線	上野尻	かみのじり	111.3	0			0	0	0	0	0	0	!	0	0	0	!
福島県	JR東日本	磐越西線	徳沢	とくさわ	118	0			0	0	0	0	0	0	!	0	0	0	!
新潟県	JR東日本	磐越西線	豊実	とよみ	121.3	0			0	0	0	0	0	0	!	0	0	0	!
新潟県	JR東日本	磐越西線	日出谷	ひでや	128.4	0			0	0	0	0	0	0	!	0	0	0	!
新潟県	JR東日本	磐越西線	鹿瀬	かのせ	133.6	0			0	0	0	0	0	0	!	0	0	0	!
新潟県	JR東日本	磐越西線	津川	つがわ	137	0			0	0	0	0	0	0	!	0	0	0	!
新潟県	JR東日本	磐越西線	三川	みかわ	144.4	0		(磐)	0	0	0	0	0	0	!	0	0	0	!
新潟県	JR東日本	磐越西線	五十島	いがしま	148.6	0			0	0	0	0	0	0	!	0	0	0	!
新潟県	JR東日本	磐越西線	東下条	ひがしげじょう	152.5	0			0	0	0	0	0	0	!	0	0	0	!
新潟県	JR東日本	磐越西線	咲花	さきはな	155.6	0			0	0	0	0	0	0	!	0	0	0	!
新潟県	JR東日本	磐越西線	馬下	まおろし	158.4	0			0	0	0	0	0	0	!	0	0	0	!
新潟県	JR東日本	磐越西線	猿和田	さるわだ	161.9	0			0	0	0	0	0	0	!	0	0	0	!
新潟県	JR東日本	磐越西線	五泉	ごせん	165.7	0			0	0	2	0	0	0	!	0	0	0	!
新潟県	JR東日本	磐越西線	北五泉	きたごせん	167.5	0			0	0	2	0	0	0	!	0	0	0	!
新潟県	JR東日本	磐越西線	新関	しんせき	170	0			0	0	2	0	0	0	!	0	0	0	!
新潟県	JR東日本	磐越西線	東新津	ひがしにいつ	172.8	0			0	0	2	0	0	0	!	0	0	0	!
新潟県	JR東日本	磐越西線	新津	にいつ	175.6	0	信越線(直江津-新潟)/羽越線		0	0	2	0	0	0	!	0	0	0	!
東京都	JR東日本	東海道線	東京	とうきょう	0	0	東北新幹線/東北線/中央東線/総武線/京葉線/東海道新幹線		101	10	1	1	1	1	!	0	0	0	!
東京都	JR東日本	東海道線	有楽町	ゆうらくちょう	0.8	0			1	0	1	1	1	1	!	0	0	0	!
東京都	JR東日本	東海道線	新橋	しんばし	1.9	0			1	0	1	1	1	1	!	0	0	0	!
東京都	JR東日本	東海道線	浜松町	はままつちょう	3.1	0			1	0	1	1	1	1	!	0	0	0	!
東京都	JR東日本	東海道線	田町	たまち	4.6	0			1	0	1	1	1	1	!	0	0	0	!
東京都	JR東日本	東海道線	品川	しながわ	6.8	0	山手線/東海道新幹線/東海道線(西大井経由)		1	12	1	1	1	1	!	0	0	0	!
東京都	JR東日本	東海道線	大井町	おおいまち	9.2	0	 		1	0	1	1	0	0	!	0	0	0	!
東京都	JR東日本	東海道線	大森	おおもり	11.4	0	 		1	0	1	1	0	0	!	0	0	0	!
東京都	JR東日本	東海道線	蒲田	かまた	14.4	0	 		1	0	1	1	0	0	!	0	0	0	!
神奈川県	JR東日本	東海道線	川崎	かわさき	18.2	0	南武線		2	0	1	1	0	0	!	0	0	0	!
神奈川県	JR東日本	東海道線	鶴見	つるみ	21.7	0	鶴見線/東海道線(西大井経由)		2	0	1	1	0	0	!	0	0	0	!
神奈川県	JR東日本	東海道線	新子安	しんこやす	24.8	0	 		2	0	1	1	0	0	!	0	0	0	!
神奈川県	JR東日本	東海道線	東神奈川	ひがしかながわ	27	0	横浜線		2	0	1	1	0	0	!	0	0	0	!
神奈川県	JR東日本	東海道線	横浜	よこはま	28.8	0	根岸線		102	0	1	1	0	0	!	0	0	0	!
神奈川県	JR東日本	東海道線	保土ケ谷	ほどがや	31.8	0	 		2	0	1	1	0	0	!	0	0	0	!
神奈川県	JR東日本	東海道線	東戸塚	ひがしとつか	36.7	0	 		2	0	1	1	0	0	!	0	0	0	!
神奈川県	JR東日本	東海道線	戸塚	とつか	40.9	0	 		2	0	1	1	0	0	!	0	0	0	!
神奈川県	JR東日本	東海道線	大船	おおふな	46.5	0	横須賀線/根岸線		0	0	1	1	0	0	!	0	0	0	!
神奈川県	JR東日本	東海道線	藤沢	ふじさわ	51.1	0	 		0	0	1	0	0	0	!	0	0	0	!
神奈川県	JR東日本	東海道線	辻堂	つじどう	54.8	0	 		0	0	1	0	0	0	!	0	0	0	!
神奈川県	JR東日本	東海道線	茅ケ崎	ちがさき	58.6	0	相模線		0	0	1	0	0	0	!	0	0	0	!
神奈川県	JR東日本	東海道線	平塚	ひらつか	63.8	0	 		0	0	1	0	0	0	!	0	0	0	!
神奈川県	JR東日本	東海道線	大磯	おおいそ	67.8	0	 		0	0	1	0	0	0	!	0	0	0	!
神奈川県	JR東日本	東海道線	二宮	にのみや	73.1	0	 		0	0	1	0	0	0	!	0	0	0	!
神奈川県	JR東日本/JR東海	東海道線	国府津	こうづ	77.7	0	御殿場線		0	0	1	0	0	0	!	1	0	0	!
神奈川県	JR東日本	東海道線	鴨宮	かものみや	80.8	0	 		0	0	1	0	0	0	!	0	0	0	!
神奈川県	JR東日本	東海道線	小田原	おだわら	83.9	0	東海道新幹線		0	11	1	0	0	0	!	0	0	0	!
神奈川県	JR東日本	東海道線	早川	はやかわ	86	0	 		0	0	1	0	0	0	!	0	0	0	!
神奈川県	JR東日本	東海道線	根府川	ねぶかわ	90.4	0	 		0	0	1	0	0	0	!	0	0	0	!
神奈川県	JR東日本	東海道線	真鶴	まなづる	95.8	0	 		0	0	1	0	0	0	!	0	0	0	!
神奈川県	JR東日本	東海道線	湯河原	ゆがわら	99.1	0	 		0	0	1	0	0	0	!	0	0	0	!
静岡県	JR東日本/JR東海	東海道線	熱海	あたみ	104.6	0	東海道新幹線/伊東線		0	10	1	0	0	0	!	1	0	0	!
静岡県	JR東海	東海道線	函南	かんなみ	114.5	0	 		0	0	0	0	0	0	!	0	0	0	!
静岡県	JR東海	東海道線	三島	みしま	120.7	0	東海道新幹線		0	12	0	0	0	0	!	0	0	0	!
静岡県	JR東海	東海道線	沼津	ぬまづ	126.2	0	御殿場線		0	0	0	0	0	0	!	0	0	0	!
静岡県	JR東海	東海道線	片浜	かたはま	130.3	0	 		0	0	0	0	0	0	!	0	0	0	!
静岡県	JR東海	東海道線	原	はら	132.8	0	 		0	0	0	0	0	0	!	0	0	0	!
静岡県	JR東海	東海道線	東田子の浦	ひがしたごのうら	137.4	0	 		0	0	0	0	0	0	!	0	0	0	!
静岡県	JR東海	東海道線	吉原	よしわら	141.3	0	 		0	0	0	0	0	0	!	0	0	0	!
静岡県	JR東海	東海道線	富士	ふじ	146.2	0	身延線		0	0	0	0	0	0	!	0	0	0	!
静岡県	JR東海	東海道線	富士川	ふじかわ	149.7	0	 		0	0	0	0	0	0	!	0	0	0	!
静岡県	JR東海	東海道線	新蒲原	しんかんばら	152.5	0	 		0	0	0	0	0	0	!	0	0	0	!
静岡県	JR東海	東海道線	蒲原	かんばら	154.9	0	 		0	0	0	0	0	0	!	0	0	0	!
静岡県	JR東海	東海道線	由比	ゆい	158.4	0	 		0	0	0	0	0	0	!	0	0	0	!
静岡県	JR東海	東海道線	興津	おきつ	164.3	0	 		0	0	0	0	0	0	!	0	0	0	!
静岡県	JR東海	東海道線	清水	しみず	169	0	 		0	0	0	0	0	0	!	0	0	0	!
静岡県	JR東海	東海道線	草薙	くさなぎ	174.2	0	 		0	0	0	0	0	0	!	0	0	0	!
静岡県	JR東海	東海道線	東静岡	ひがししずおか	177.7	0	 		0	0	0	0	0	0	!	0	0	0	!
静岡県	JR東海	東海道線	静岡	しずおか	180.2	0	東海道新幹線		0	11	0	0	0	0	!	0	0	0	!
静岡県	JR東海	東海道線	安倍川	あべかわ	184.5	0	 		0	0	0	0	0	0	!	0	0	0	!
静岡県	JR東海	東海道線	用宗	もちむね	186.6	0	 		0	0	0	0	0	0	!	0	0	0	!
静岡県	JR東海	東海道線	焼津	やいづ	193.7	0	 		0	0	0	0	0	0	!	0	0	0	!
静岡県	JR東海	東海道線	西焼津	にしやいづ	197	0	 		0	0	0	0	0	0	!	0	0	0	!
静岡県	JR東海	東海道線	藤枝	ふじえだ	200.3	0	 		0	0	0	0	0	0	!	0	0	0	!
静岡県	JR東海	東海道線	六合	ろくごう	204.9	0	 		0	0	0	0	0	0	!	0	0	0	!
静岡県	JR東海	東海道線	島田	しまだ	207.8	0	 	(東)	0	0	0	0	0	0	!	0	0	0	!
静岡県	JR東海	東海道線	金谷	かなや	212.9	0	 		0	0	0	0	0	0	!	0	0	0	!
静岡県	JR東海	東海道線	菊川	きくがわ	222.2	0	 		0	0	0	0	0	0	!	0	0	0	!
静岡県	JR東海	東海道線	掛川	かけがわ	229.3	0	東海道新幹線		0	10	0	0	0	0	!	0	0	0	!
静岡県	JR東海	東海道線	愛野	あいの	234.6	0	 		0	0	0	0	0	0	!	0	0	0	!
静岡県	JR東海	東海道線	袋井	ふくろい	238.1	0	 		0	0	0	0	0	0	!	0	0	0	!
静岡県	JR東海	東海道線	磐田	いわた	245.9	0	 		0	0	0	0	0	0	!	0	0	0	!
静岡県	JR東海	東海道線	豊田町	とよだちょう	248.8	0	 		0	0	0	0	0	0	!	0	0	0	!
静岡県	JR東海	東海道線	天竜川	てんりゅうがわ	252.7	0	 		0	0	0	0	0	0	!	0	0	0	!
静岡県	JR東海	東海道線	浜松	はままつ	257.1	0	東海道新幹線		0	10	0	0	0	0	!	0	0	0	!
静岡県	JR東海	東海道線	高塚	たかつか	262.4	0	 		0	0	0	0	0	0	!	0	0	0	!
静岡県	JR東海	東海道線	舞阪	まいさか	267.5	0	 		0	0	0	0	0	0	!	0	0	0	!
静岡県	JR東海	東海道線	弁天島	べんてんじま	269.8	0	 		0	0	0	0	0	0	!	0	0	0	!
静岡県	JR東海	東海道線	新居町	あらいまち	272.9	0	 		0	0	0	0	0	0	!	0	0	0	!
静岡県	JR東海	東海道線	鷲津	わしづ	276.6	0	 		0	0	0	0	0	0	!	0	0	0	!
静岡県	JR東海	東海道線	新所原	しんじょはら	282.4	0	 		0	0	0	0	0	0	!	0	0	0	!
愛知県	JR東海	東海道線	二川	ふたがわ	286.7	0	 		0	0	0	0	0	0	!	0	0	0	!
愛知県	JR東海	東海道線	豊橋	とよはし	293.6	0	飯田線/東海道新幹線		0	10	0	0	0	0	!	0	0	0	!
愛知県	JR東海	東海道線	西小坂井	にしこざかい	298.4	0	 		0	0	0	0	0	0	!	0	0	0	!
愛知県	JR東海	東海道線	愛知御津	あいちみと	302.1	0	 		0	0	0	0	0	0	!	0	0	0	!
愛知県	JR東海	東海道線	三河大塚	みかわおおつか	305.2	0	 		0	0	0	0	0	0	!	0	0	0	!
愛知県	JR東海	東海道線	三河三谷	みかわみや	308.3	0	 		0	0	0	0	0	0	!	0	0	0	!
愛知県	JR東海	東海道線	蒲郡	がまごおり	310.6	0	 		0	0	0	0	0	0	!	0	0	0	!
愛知県	JR東海	東海道線	三河塩津	みかわしおつ	312.9	0	 		0	0	0	0	0	0	!	0	0	0	!
愛知県	JR東海	東海道線	三ケ根	さんがね	315.5	0	 		0	0	0	0	0	0	!	0	0	0	!
愛知県	JR東海	東海道線	幸田	こうだ	318.5	0	 		0	0	0	0	0	0	!	0	0	0	!
愛知県	JR東海	東海道線	相見	あいみ	321.6	0	 		0	0	0	0	0	0	!	0	0	0	!
愛知県	JR東海	東海道線	岡崎	おかざき	325.9	0	 		0	0	0	0	0	0	!	0	0	0	!
愛知県	JR東海	東海道線	西岡崎	にしおかざき	330.1	0	 		0	0	0	0	0	0	!	0	0	0	!
愛知県	JR東海	東海道線	安城	あんじょう	333.7	0	 		0	0	0	0	0	0	!	0	0	0	!
愛知県	JR東海	東海道線	三河安城	みかわあんじょう	336.3	0	東海道新幹線		0	10	0	0	0	0	!	0	0	0	!
愛知県	JR東海	東海道線	東刈谷	ひがしかりや	338.1	0	 		0	0	0	0	0	0	!	0	0	0	!
愛知県	JR東海	東海道線	野田新町	のだしんまち	339.7	0	 		0	0	0	0	0	0	!	0	0	0	!
愛知県	JR東海	東海道線	刈谷	かりや	341.6	0	 		0	0	0	0	0	0	!	0	0	0	!
愛知県	JR東海	東海道線	逢妻	あいづま	343.5	0	 		0	0	0	0	0	0	!	0	0	0	!
愛知県	JR東海	東海道線	大府	おおぶ	346.5	0	武豊線		0	0	0	0	0	0	!	0	0	0	!
愛知県	JR東海	東海道線	共和	きょうわ	349.5	0	 		0	0	0	0	0	0	!	0	0	0	!
愛知県	JR東海	東海道線	南大高	みなみおおだか	351.8	0	 		3	0	0	0	0	0	!	0	0	0	!
愛知県	JR東海	東海道線	大高	おおだか	353.6	0	 		3	0	0	0	0	0	!	0	0	0	!
愛知県	JR東海	東海道線	笠寺	かさでら	356.8	0	 		3	0	0	0	0	0	!	0	0	0	!
愛知県	JR東海	東海道線	熱田	あつた	360.8	0	 		3	0	0	0	0	0	!	0	0	0	!
愛知県	JR東海	東海道線	金山	かなやま	362.7	0	中央西線	(中)	3	0	0	0	0	0	!	0	0	0	!
愛知県	JR東海	東海道線	尾頭橋	おとうばし	363.6	0	 		3	0	0	0	0	0	!	0	0	0	!
愛知県	JR東海	東海道線	名古屋	なごや	366	0	中央西線/関西線/東海道新幹線		103	12	0	0	0	0	!	0	0	0	!
愛知県	JR東海	東海道線	枇杷島	びわじま	370	0	 		0	0	0	0	0	0	!	0	0	0	!
愛知県	JR東海	東海道線	清洲	きよす	373.8	0	 		0	0	0	0	0	0	!	0	0	0	!
